x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID,dataset
0.0963959262035533,0.0472975432584173,-0.0169387593936745,-21.358136894461857,26.725051697941225,29.46880478244768,5,5,17,1,34,ourdata
0.1569496304905566,0.0271911900815401,0.0062255362373461,-28.76838758444933,25.90657485421681,44.4140572252111,5,5,17,1,34,ourdata
0.1804569340263246,-0.0292845128670202,0.0096297307356884,-24.61574283788088,24.851088500119744,37.73514470335363,5,5,17,1,34,ourdata
0.1975432727216883,-0.0969146206060623,0.0839323805131678,2.5717518233053545,-3.8587985285199817,-5.250534243221575,5,5,17,1,34,ourdata
0.1332517557723521,-0.0576200899996056,0.0509842124455021,15.059294676154272,-35.79590411860071,-27.937065341552128,5,5,17,1,34,ourdata
0.0962864799241864,-0.0387940150624402,-0.0287345507008067,20.741199201736062,-32.359418984871205,-32.78546237707307,5,5,17,1,34,ourdata
0.1369154017162268,0.0127456007367276,0.0109078057809361,22.49395687863713,-27.38775181853445,-42.322188358803686,5,5,17,1,34,ourdata
0.119067016606074,0.0375861438248661,-0.0008245992121322,15.211091335994317,-33.15757463447127,-28.797192183850008,5,5,17,1,34,ourdata
0.0359985895286842,0.0035726673869043,-0.0299980141033948,8.344603249282777,-19.30832352011832,-18.3683211564163,5,5,17,1,34,ourdata
-0.0404217224043789,0.018360847185452,0.0074125186785979,-0.9686909827708806,-10.489466500840017,4.455785546086015,5,5,17,1,34,ourdata
-0.0546844785814465,-0.008136766904222,-0.002685581532854,-4.686281190362101,-0.6803620087851568,8.760549758030878,5,5,17,1,34,ourdata
-0.1017295817382047,0.0003851871704893,0.0013458359573811,-9.000616805724261,23.96831112126306,12.622274421878124,5,5,17,1,34,ourdata
-0.0361033049811448,-0.005401036891835,0.0120486767955421,-5.257708039399155,35.94755970337113,11.684972957980571,5,5,17,1,34,ourdata
-0.1407721687559002,-0.0205420884762839,0.0415088052285843,-9.629503450563837,8.388872035454538,18.42949391228285,5,5,17,1,34,ourdata
-0.2616900964605659,-0.0374207597493632,0.0267717729629268,-6.887862901668866,-2.064430138439472,6.524511562123754,5,5,17,1,34,ourdata
